Data_Zone,Intermediate_Zone,Council_area,Total_population,Working_age_population,Income_rate,Income_count,Employment_rate,Employment_count,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attendance,Attainment,no_qualifications,not_participating,University,drive_petrol,drive_GP,drive_post,drive_primary,drive_retail,drive_secondary,PT_GP,PT_post,PT_retail,Broadband,crime_count,crime_rate,overcrowded_count,nocentralheat_count,overcrowded_rate,nocentralheat_rate,urban
S01010458,Knightswood Park West,Glasgow City,757,484,0.26,196,0.2,97,175,260.016208,117.0721637,87.68916978,0.259165613,0.227272727,120.3162457,0.75556,5.125,158.3156662,0.083333333,0.047619,4.561387808,1.947344358,2.42459144,2.542411765,3.136248379,4.852531646,5.840538262,5.455298314,10.9770428,0,25.1184312,331.8154716,145,14,0.188067445,0.018158236,1
S01010459,Knightswood Park West,Glasgow City,553,373,0.2,111,0.12,45,175,100.4110481,55.26116108,95.0360278,0.273873874,0.125,87.12685876,0.7551,5,135.4638112,0.057142857,0.0625,4.125969388,1.896887755,1.771808905,2.252616279,3.333784787,4.810983607,6.335742115,5.1882282,10.71779221,0,4.018948992,72.67538864,85,10,0.157699443,0.018552876,1
S01010460,Knightswood Park East,Glasgow City,811,545,0.06,52,0.03,17,60,19.54267093,0,63.37307216,0.12345679,0,61.17842805,*,5.882352941,77.93384682,0.017241379,0.102273,2.619804318,2.207412281,2.578272605,2.097696629,3.6542139,2.551162791,8.782665317,7.414392713,10.82686572,0,7.033160736,86.72208059,35,6,0.047233468,0.008097166,1
S01010461,Knightswood Park East,Glasgow City,639,367,0.27,171,0.24,89,185,195.5907314,330.7232411,115.7277497,0.249612403,0.020833333,128.6123872,0.77536,4.909090909,153.0686531,0.064102564,0.057692,2.577165301,1.921485656,2.158500683,2.070357143,4.055782104,3.305495495,6.799778005,7.588428962,13.18642418,0,36.17054093,566.0491538,155,6,0.211748634,0.008196721,1
S01010462,Knightswood Park East,Glasgow City,971,704,0.42,412,0.28,195,210,382.5270266,410.0424263,74.89402446,0.173959445,0.075,151.72132,0.69048,4.863636364,248.8731001,0.099415205,0.072874,3.235364294,2.560675751,2.694677419,2.152734848,3.696902113,4.026319188,6.83621802,6.555920467,11.64965517,0,51.24159965,527.7198728,347,36,0.385984427,0.040044494,1
S01010463,Knightswood Park East,Glasgow City,798,517,0.13,102,0.09,46,130,78.37030093,58.02126513,91.97402312,0.194162437,0,108.7915544,0.85965,5.666666667,101.8701324,0.00952381,0.158879,3.397154523,2.691011307,2.566542085,1.71969697,3.147355528,3.48214876,7.706152638,5.948734296,10.00581658,0,12.05684698,151.088308,160,9,0.201005025,0.011306533,1
S01010464,Knightswood Park East,Glasgow City,494,339,0.16,79,0.09,31,145,169.3153576,55.77230445,80.2079183,0.219367589,0,103.8412399,0.90566,4.666666667,124.2441566,0.033898305,0.073171,2.915038168,2.330362595,2.598387405,1.540769231,3.532729008,3.369215686,9.64605916,8.535419847,12.08591603,0,11.05210973,223.7269176,75,9,0.143129771,0.017175573,1
S01010465,Anniesland East,Glasgow City,957,691,0.04,37,0.03,23,65,65.33445454,26.93992395,55.33809316,0.147679325,0.022222222,84.73683216,0.87831,6.25,54.16099458,0.011235955,0.115789,3.743057022,4.362597677,2.57844509,3.513624339,4.881338437,4.331528926,13.6364018,9.240509504,11.81906019,0.01910828,9.042635232,94.48939636,106,16,0.111932418,0.016895459,1
S01010466,Anniesland East,Glasgow City,846,666,0.04,34,0.04,26,55,30.64089161,41.37756249,89.21093341,0.146713615,0.115384615,73.65569954,*,6.25,46.00705349,0,0.135135,1.281552901,3.020833333,3.1067719,4.318267717,2.814223549,5.743478261,7.687309443,7.804186576,8.436609784,0,11.05210973,130.6395949,94,29,0.106939704,0.032992036,1
S01010467,Anniesland East,Glasgow City,899,510,0.06,56,0.05,24,80,98.22141504,35.44872525,125.1176037,0.246575343,0.090909091,88.15311061,*,5.588235294,56.51067936,0,0.121622,1.680645527,4.335325595,2.331024915,2.572534884,3.502075311,5.359964789,8.05806342,5.970838052,9.072208381,0,9.042635232,100.5854865,93,17,0.111111111,0.020310633,1
S01010468,Anniesland East,Glasgow City,955,658,0.06,59,0.04,24,65,61.4705097,27.90935375,58.42749333,0.127348643,0.103448276,63.60209262,0.87654,5.24,64.48467148,0.023255814,0.119318,2.424280822,4.253403583,2.24743941,3.106303502,3.408769758,5.64906015,9.146635933,6.438722339,9.81483667,0,15.07105872,157.8121332,75,11,0.079030558,0.011591149,1
S01010469,Anniesland East,Glasgow City,585,477,0.2,117,0.15,72,155,307.6822124,71.44994482,150.79434,0.197635135,0.055555556,104.1250027,*,*,80.34652375,0.133333333,0.032258,1.078470483,2.267504472,1.813211091,3.605243902,1.856440072,4.196590909,4.436627907,4.061896243,4.234731664,0,35.16580368,601.1248492,188,58,0.336314848,0.103756708,1
S01010470,Anniesland West,Glasgow City,763,474,0.17,131,0.13,61,160,147.8831655,65.37358916,180.7886102,0.307291667,0,138.1578375,0.84553,4.416666667,113.3898731,0.070422535,0.048193,2.077231801,1.488451469,1.340957854,2.075343511,4.31403576,3.278674699,4.611194125,4.811507024,11.17793103,0,17.08053322,223.8601994,105,6,0.146239554,0.008356546,1
S01010471,Anniesland West,Glasgow City,688,460,0.21,144,0.1,47,150,101.0192409,40.61617354,167.4350674,0.223965763,0,123.91797,0.76733,4.833333333,167.7025664,0.066037736,0.058252,2.232064565,1.73887012,1.852496246,2.291863354,4.459470721,4.06453125,5.151704204,6.748160661,10.09153904,0,14.06632147,204.452347,110,17,0.165165165,0.025525526,1
S01010472,Anniesland West,Glasgow City,776,621,0.2,152,0.12,72,150,99.19769777,110.1288672,129.4234611,0.187012987,0.054054054,126.2839381,0.75691,5.208333333,82.82998049,0.047619048,0.190083,2.947711132,1.866108445,3.665518234,2.569054054,4.686285988,4.253806818,8.086247601,11.60258157,12.83490403,0,16.07579597,207.1623192,85,5,0.16536965,0.009727626,1
S01010473,Anniesland West,Glasgow City,798,574,0.08,65,0.07,39,85,63.22212963,0,95.46426966,0.185365854,0.090909091,79.93128986,0.86842,5.166666667,91.9156446,0.039215686,0.073529,2.049689153,1.037748016,2.839255952,2.592326733,3.713518519,4.648463687,2.755806878,5.942910053,7.049034392,0,13.06158422,163.6790003,157,49,0.207671958,0.064814815,1
S01010474,Anniesland West,Glasgow City,800,636,0.13,106,0.08,54,125,140.6636336,13.36351823,87.21918041,0.162962963,0,77.7659928,0.84545,5.75,82.4285508,0,0.104651,2.126878049,1.318,3.045713415,2.686304348,3.772280488,4.849393939,4.496780488,7.174060976,8.280207317,0,9.042635232,113.0329404,141,27,0.17195122,0.032926829,1
S01010475,Anniesland West,Glasgow City,737,593,0.04,31,0.04,21,65,91.95564674,0,109.7030623,0.132496513,0.03125,82.09550757,*,5.6,41.21014728,0,0.056604,2.911528804,1.89379616,3.998840473,3.8198,4.55756647,6.035875,6.484062038,10.18074594,11.28574594,0,5.02368624,68.1639924,101,16,0.149187592,0.023633678,1
S01010476,Anniesland West,Glasgow City,1182,796,0.11,130,0.06,50,120,128.6754132,46.89165626,138.335956,0.188356164,0.044444444,102.1155152,0.80526,5.6,68.73150417,0.05,0.121429,1.242380725,1.259868798,2.219649332,2.802876344,2.856665076,3.238347458,4.022805344,5.280467557,8.947626431,0,26.12316845,221.0081933,120,21,0.118226601,0.020689655,1
S01010477,Anniesland West,Glasgow City,819,546,0.13,110,0.09,51,135,147.7631085,72.89188721,129.4217368,0.187810945,0,111.152942,0.81203,4.647058824,121.940426,0.051948052,0.055556,1.675752762,1.344468232,1.63698895,2.609826389,3.934986188,2.640068493,4.448218232,6.377803867,11.83069406,0.002808989,15.07105872,184.017811,134,8,0.185082873,0.011049724,1
S01010478,Blairdardie East,Glasgow City,970,694,0.31,300,0.3,204,240,301.5458465,366.9660647,160.5319371,0.271398747,0.056603774,151.2150435,0.69737,5.5,158.0146418,0.038961039,0.097826,3.746541372,2.922739657,2.725360747,2.333946488,5.36712664,4.919571429,9.492494955,10.86526741,13.46821393,0,30.14211744,310.7434788,249,69,0.251261352,0.06962664,1
S01010479,Blairdardie East,Glasgow City,1080,685,0.18,197,0.13,91,155,272.3252925,219.7745491,119.8208507,0.254528122,0.025,129.0688411,0.84151,5.227272727,151.5420409,0.021276596,0.077922,3.166409002,2.498921233,2.03842955,1.911474104,4.686514188,4.278116883,7.267245597,8.687514677,12.14264922,0,24.11369395,223.274944,169,40,0.165362035,0.039138943,1
S01010480,Blairdardie East,Glasgow City,587,387,0.2,118,0.12,45,160,63.85399479,107.5902336,108.2553361,0.251273345,0.05,110.8274829,0.86207,4.866666667,118.4990826,0.076190476,0.061069,2.617311396,1.933760032,1.80402488,1.763258427,4.500461477,3.585727273,6.594654896,8.683402889,12.00726726,0,20.09474496,342.3295564,61,1,0.099025974,0.001623377,1
S01010481,Blairdardie East,Glasgow City,629,412,0.4,249,0.24,98,225,188.3004081,279.7088199,197.9772947,0.233587786,0.08,146.2431177,0.63745,5.147058824,230.0940016,0.021126761,0.051724,3.084568966,2.452777361,2.241488006,2.630904977,5.320907046,4.414142857,6.839250375,9.987121439,11.26925037,0,14.06632147,223.6299121,220,22,0.329835082,0.032983508,1
S01010482,Blairdardie East,Glasgow City,820,545,0.19,157,0.14,75,170,280.1529395,56.31509105,110.0016888,0.253101737,0,123.4364437,0.8534,5.368421053,142.6231394,0.016806723,0.107595,2.392509446,1.701801008,1.358756297,2.325162338,4.649471033,3.592462687,5.199565491,5.41413728,10.95287783,0,7.033160736,85.77025288,122,11,0.153652393,0.013853904,1
S01010483,Blairdardie East,Glasgow City,1011,657,0.22,225,0.16,106,175,133.0486016,208.2764935,140.8825502,0.223953262,0.068965517,145.4217734,0.71667,5.192307692,144.8198735,0.027272727,0.09375,3.297900579,2.605649131,2.222726834,2.80110687,5.558694498,4.135201342,7.200279923,7.445926641,13.51531371,0,19.09000771,188.8230239,196,38,0.189189189,0.036679537,1
S01010484,Blairdardie East,Glasgow City,547,351,0.2,112,0.12,41,160,126.4625736,147.9831442,147.1524418,0.238615665,0.214285714,118.671254,0.62838,4.928571429,157.9599335,0.053571429,0.078125,3.632372727,2.962672727,2.974290909,3.318871951,5.810004545,4.909893617,7.4414,10.51425455,11.8714,0,12.05684698,220.4176778,95,6,0.172727273,0.010909091,1
S01010485,Blairdardie West,Glasgow City,972,668,0.14,132,0.07,46,115,163.1808448,32.13599566,81.1862593,0.185884692,0,95.66018221,0.81295,5.351351351,105.827667,0.057692308,0.076142,2.847363083,2.899394016,2.620864604,2.264047619,3.602634381,5.252363636,9.557931034,11.03941937,11.03927485,0.012135922,25.1184312,258.4200741,166,14,0.168356998,0.014198783,1
S01010486,Blairdardie West,Glasgow City,919,615,0.03,29,0.04,22,60,51.50553179,17.40208384,71.28839205,0.154435926,0.090909091,82.63302339,0.91304,5.666666667,73.58624212,0,0.130769,2.170198925,2.792024194,1.841376344,3.480054945,2.903185484,5.284541985,7.457790323,7.087293011,9.039478495,0.073529412,33.15632918,360.7870423,76,18,0.08172043,0.019354839,1
S01010487,Blairdardie West,Glasgow City,1022,630,0.11,111,0.08,49,115,102.3302789,30.74846541,112.3756121,0.199806014,0,99.73546346,0.83553,5.657142857,129.496211,0.027777778,0.107143,3.604351485,2.168559406,3.012121287,2.140451389,4.320334158,5.885602679,7.674264851,9.993712871,13.80396782,0,7.033160736,68.81761973,153,11,0.151485149,0.010891089,1
S01010488,Drumchapel South,Glasgow City,782,510,0.31,245,0.19,96,235,217.4207146,211.4010318,693.793771,0.231738035,0.02173913,143.0386261,0.64848,4.871794872,213.6490596,0.043209877,0.052632,5.190778589,1.132177616,2.024896594,3.321428571,4.982627737,5.428369565,2.910954988,5.702822384,9.05642944,0,34.16106643,436.8422817,194,27,0.236009732,0.032846715,1
S01010489,Drumchapel South,Glasgow City,1082,563,0.24,264,0.19,109,140,225.8670738,165.2250364,169.4746193,0.307548928,0.075471698,107.5792372,0.65929,4.588235294,175.0706923,0.040816327,0.068966,4.767552281,1.626169202,2.149885932,3.676225,4.460853137,5.508857143,3.649724335,5.13710076,9.561601711,0.004016064,56.26528589,520.0118844,185,32,0.198497854,0.034334764,1
S01010490,Drumchapel South,Glasgow City,689,433,0.39,267,0.23,99,215,430.9511832,376.3863121,114.7997763,0.20341394,0.105263158,168.7307531,0.65854,4.736842105,214.5159459,0.128712871,0.056911,5.596989319,2.348014019,2.111251669,2.996645768,4.730300401,4.498455882,3.93706275,5.039679573,7.556795728,0,37.17527818,539.55411,173,11,0.230974633,0.014686248,1
S01010491,Drumchapel North,Glasgow City,742,484,0.39,287,0.29,140,250,232.2444142,308.85301,127.8923567,0.251344086,0.032786885,141.3912645,0.72653,5.142857143,272.2305819,0.037313433,0.026786,5.361812914,2.566625276,2.607315121,3.479051724,4.255789183,4.813396226,5.163932119,6.695968543,8.28915011,0,17.08053322,230.1958654,211,16,0.232891832,0.017660044,1
S01010492,Drumchapel North,Glasgow City,568,330,0.39,223,0.26,83,270,343.5485339,251.1769478,197.1557587,0.26584507,0.057142857,197.5574769,0.70085,5.176470588,286.0553109,0.109090909,0.02,4.267795652,3.080343478,1.340530435,1.823180778,3.688808696,3.560737705,7.330095652,4.113626087,7.931834783,0,22.10421946,389.1587932,205,10,0.356521739,0.017391304,1
S01010493,Drumchapel North,Glasgow City,661,416,0.45,297,0.31,128,305,283.1240334,237.0682415,208.9601372,0.273413897,0.072727273,159.0878364,0.68966,4.785714286,279.0519877,0.123655914,0.028571,4.467235744,2.384777469,2.196623783,2.59825784,2.995114743,2.730969697,6.486335188,8.144388039,7.11873783,0,36.17054093,547.2093938,172,14,0.23922114,0.019471488,1
S01010494,Drumchapel North,Glasgow City,597,402,0.26,155,0.15,62,175,148.0767573,47.24383491,135.4618603,0.210264901,0.022727273,110.1924649,0.71212,4.92,187.7008269,0.113402062,0.037383,5.125919586,3.222870223,0.917627389,1.396647727,3.905680732,3.614525862,6.852444268,3.146512739,8.080421975,0,22.10421946,370.2549323,186,16,0.296178344,0.025477707,1
S01010495,Drumchapel North,Glasgow City,797,536,0.4,315,0.3,161,285,433.2297287,527.2746515,168.9238098,0.301115242,0.046875,208.0532633,0.65649,5.448275862,262.3718935,0.062015504,0.023256,5.503094406,3.21127331,2.342147436,3.051603774,4.029801865,3.8523,6.720384615,7.259399767,8.285250583,0,43.20370166,542.0790673,232,2,0.27039627,0.002331002,1
S01010496,Drumry East,Glasgow City,841,568,0.36,306,0.26,149,240,508.2323059,319.3123026,180.6741065,0.284009547,0.054054054,167.9639734,0.69856,5.107142857,231.6527438,0.119402985,0.027174,3.492393238,1.574359431,1.641820878,1.8645,2.183475682,2.681392857,4.119774614,5.88594306,4.676862396,0.007575758,32.15159194,382.3019255,249,30,0.306650246,0.036945813,1
S01010497,Drumry East,Glasgow City,650,438,0.3,197,0.22,97,280,204.9133519,155.4281117,301.8272061,0.295420975,0.142857143,176.8826198,0.67969,5.407407407,231.3700151,0.035971223,0.05036,3.199469292,2.678845127,2.707566756,2.881279621,3.286682243,4.340140187,6.85941255,7.883518024,7.436969292,0,18.08527046,278.2349302,161,1,0.214953271,0.001335113,1
S01010498,Drumry East,Glasgow City,935,627,0.32,300,0.22,139,230,255.6107745,303.318593,113.2782352,0.227820372,0.096153846,138.9405103,0.66008,4.485714286,264.3407076,0.070512821,0.044643,3.304949344,2.351308105,2.130256257,2.195826446,2.961311085,3.741538462,5.663355185,6.087020262,6.219511323,0.082417582,30.14211744,322.3755876,210,13,0.250297974,0.015494636,1
S01010499,Drumry East,Glasgow City,738,442,0.42,313,0.31,135,240,451.3631388,555.4954474,174.8973297,0.326116374,0.029411765,167.9601789,0.65031,4.636363636,276.4925327,0.037037037,0.021583,3.582207944,1.489436332,1.568484229,2.009661017,2.098916472,2.957989418,4.127850467,5.447809579,4.807056075,0.008403361,110.5210973,1497.575844,228,39,0.28358209,0.048507463,1
S01010500,Drumry West,Glasgow City,1022,664,0.32,324,0.2,133,245,364.7186457,217.504873,189.3212487,0.227539063,0.022727273,176.1870467,0.67981,5.375,237.8779149,0.068548387,0.073171,1.455380334,2.222998609,1.701774119,2.071606218,2.740816327,3.697795031,4.78265538,5.456553803,5.543961039,0.007481297,30.14211744,294.932656,246,3,0.228200371,0.002782931,1
S01010501,Drumry West,Glasgow City,1119,748,0.23,261,0.18,131,215,127.8942703,133.0508496,162.8610815,0.261926193,0.016666667,146.3861236,0.73352,4.976744186,187.4885564,0.030487805,0.044304,2.467335668,2.497769397,2.311241918,2.714087883,3.066214978,4.012675159,5.737171336,5.970457974,6.532155172,0,23.1089567,206.5143584,159,6,0.171336207,0.006465517,1
S01010502,Drumry West,Glasgow City,806,563,0.16,131,0.13,71,145,136.6092106,117.4197835,138.7131127,0.236363636,0.076923077,117.7571433,0.80866,5.583333333,194.7967476,0.014388489,0.094488,2.33381071,2.542932752,2.606267123,2.81712,3.151889788,4.075349462,6.332758406,6.848113325,7.103119552,0,16.07579597,199.4515629,139,4,0.173100872,0.00498132,1
S01010503,Drumry West,Glasgow City,647,440,0.35,227,0.22,95,225,206.3622673,195.4095813,182.6365754,0.278481013,0.083333333,164.1675467,0.6776,5.5,222.2232143,0.035294118,0.010101,1.699293893,2.260377863,1.973812977,2.269152542,2.737625954,4.05289916,4.368221374,6.251370229,4.933694656,0,24.11369395,372.7000611,136,11,0.207633588,0.016793893,1
S01010504,Lochaber West,Highland,590,339,0.06,37,0.03,9,30,40.31006772,0,72.22018058,0.1019678,0,60.76993973,0.83036,6.307692308,57.33072736,0.022727273,0.081081,64.95323446,89.37690678,9.186021657,5.655654206,106.5649105,106.762987,119.7899584,24.47388497,145.6515631,0.450738916,3.04621776,51.63080949,38,44,0.071563089,0.082862524,0
S01010505,Lochaber West,Highland,513,306,0.08,42,0.08,25,65,105.7256408,0,69.65275876,0.144486692,0.055555556,66.66998939,0.88312,6.222222222,50.53716624,0.011904762,0.279412,28.78209677,8.90374552,9.105129928,8.6421875,45.05942652,28.73981481,25.36420251,23.65731407,100.7198029,0.503164557,7.10784144,138.554414,32,40,0.05734767,0.071684588,0
S01010506,Lochaber West,Highland,902,552,0.07,65,0.04,23,50,48.04963914,18.8917069,71.70041728,0.143176734,0.08,75.90764929,0.89952,6.111111111,69.66784241,0.008264463,0.12766,39.40266428,38.89962366,3.989384707,2.068,42.02522103,26.32061538,22.43853644,10.40785842,41.27523596,0.221532091,8.12324736,90.05817473,58,48,0.070048309,0.057971014,0
S01010507,Lochaber West,Highland,704,443,0.07,52,0.04,20,85,58.53058701,20.98288112,111.0149345,0.215172414,0.086956522,98.77291765,0.86782,5.8125,126.7152552,0,0.065041,2.06917804,2.206730769,1.848629032,3.010932203,1.939903846,3.116304348,7.730583127,6.283058313,6.376172457,0,9.13865328,129.8104159,93,14,0.117128463,0.017632242,0
S01010508,Lochaber West,Highland,1073,628,0.05,57,0.04,26,60,81.09634268,0,79.14878551,0.160305344,0.052631579,54.89039415,0.92369,6,66.58135558,0,0.125,16.07521992,26.85541456,8.956744186,8.850343035,59.49862235,17.88104895,62.09446242,22.0391435,100.0693912,0.609872611,3.04621776,28.38972749,40,71,0.041580042,0.073804574,0
S01010509,Lochaber West,Highland,1008,645,0.04,45,0.04,23,60,41.00954212,46.71256323,108.2412543,0.141164857,0.041666667,77.74548254,0.81818,5.771428571,84.75990398,0.008196721,0.098765,13.50205603,14.04989958,7.614799154,11.5859596,14.98131078,13.45315789,27.39275106,23.75029774,29.4699172,0.536312849,22.33893024,221.6163714,48,49,0.052060738,0.053145336,0
S01010510,Fort William North,Highland,932,527,0.08,78,0.06,30,85,88.51037972,0,134.4256301,0.21173763,0.08,93.45082881,0.82653,5.317073171,93.95435402,0.028368794,0.084967,2.700304878,3.306539634,3.027929878,3.348880597,4.253396341,3.139833333,10.9234878,11.68220732,12.57939329,0.133495146,31.47758352,337.7423125,47,16,0.06048906,0.020592021,1
S01010511,Fort William North,Highland,860,518,0.11,97,0.08,42,125,147.1919726,99.55721528,110.7115101,0.196261682,0,122.1257302,0.81757,4.941176471,159.9781702,0.034965035,0.031088,3.794275862,4.553856322,1.516261494,2.151605351,5.349698276,4.47203125,10.70490805,6.289942529,12.08803448,0,12.18487104,141.684547,104,23,0.11954023,0.026436782,1
S01010512,Fort William North,Highland,584,355,0.11,66,0.06,22,85,144.0630872,0,98.34177773,0.182579565,0.103448276,114.2256141,0.81761,5.611111111,116.6316942,0.011235955,0.078947,6.259562193,6.33448036,1.658105565,4.174604317,7.815748773,6.82220339,10.93288871,5.032471358,13.01936989,0.036666667,9.13865328,156.483789,44,12,0.072013093,0.019639935,1
S01010513,Fort William North,Highland,761,465,0.03,24,0.03,13,45,35.62852457,82.62417372,67.17755915,0.123197903,0,72.46940749,0.86772,5.607142857,55.74503605,0.01754386,0.070588,4.443461538,4.518461538,1.819015645,2.760921053,5.997522816,4.842481203,8.23291721,4.831584094,10.32247718,0.055384615,*,*,29,11,0.038309115,0.014531044,1
S01010514,Fort William North,Highland,712,432,0.07,53,0.05,21,85,86.71189497,23.56633882,74.2045563,0.208034433,0.0625,100.7813173,0.88018,5.5,166.3174694,0,0.016393,4.321523272,4.759210155,1.218857546,1.588218085,5.877856135,4.917401316,11.29033145,4.719220733,13.02947461,0,10.1540592,142.613191,64,20,0.090267983,0.028208745,1
S01010515,Fort William North,Highland,780,472,0.1,76,0.08,39,120,102.6299081,39.42539604,77.19116764,0.229426434,0.027777778,90.14121354,0.77778,5.428571429,150.3272738,0.022988506,0.048077,3.908642053,4.065413016,1.959433667,1.606878307,5.46431164,4.48822695,12.77815081,7.106364205,14.28224969,0.005390836,16.24649472,208.2883939,76,12,0.095118899,0.015018773,1
S01010516,Fort William South,Highland,617,404,0.05,33,0.04,18,55,101.7191549,26.23321922,84.96369601,0.171577123,0.0625,68.82952189,0.83908,5.833333333,92.93425264,0,0.08,3.184397394,8.703778502,3.691734528,3.20704142,3.66973127,8.664237288,22.52553339,14.06048046,12.78835505,0.154574132,61.93976112,1003.885918,37,11,0.066427289,0.019748654,1
S01010517,Fort William South,Highland,832,551,0.11,91,0.07,41,85,132.9990907,86.3418005,85.73753263,0.12745098,0.0625,80.70958582,0.77059,5.285714286,98.60307041,0.06,0.035503,2.936748272,7.98250288,2.727983871,2.721457143,2.70734735,7.56816,19.57980991,11.79822581,11.07649482,0,15.2310888,183.0659712,110,18,0.128205128,0.020979021,1
S01010518,Fort William South,Highland,645,410,0.06,38,0.04,16,50,248.0873478,40.32571436,77.63771472,0.131656805,0.035714286,90.92880688,0.82353,5.272727273,85.83613188,0.028571429,0.083333,3.396646341,8.878452744,3.825914634,2.118893443,3.804355945,8.464142857,25.32855945,15.60525152,14.63445122,0,13.20027696,204.6554567,58,24,0.088414634,0.036585366,1
S01010519,Fort William South,Highland,790,501,0.07,56,0.05,27,70,103.1604925,40.77164292,96.03534823,0.155172414,0.054054054,77.69477315,0.66288,5.333333333,129.6749551,0.006369427,0.053254,4.225691845,9.705691845,4.651955214,2.915596154,4.632362968,9.255804598,25.19888369,13.80537433,12.83207553,0.035947712,11.16946512,141.3856344,110,10,0.147058824,0.013368984,1
